PRODUCT_KEY,PRODUCT_NUMBER,EDP_CODE,DESCRIPTION,SUBTYPE_CODE,SUBTYPE_DESC,TYPE_CODE,TYPE_DESC,LINE_CODE,LINE_DESC,ACTIVE_FLAG,EFF_FM_DT,EFF_TO_DT
579,1059328,4409843650,D-1350,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
580,1059336,4409847260,BL-7550D,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
581,1059337,44201851000,CASE-DRV-TRAY-R,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
582,1059347,44202983000,SCRAPER-H/R,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
583,1059350,4409891450,OD-4560,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
584,1059355,4409891650,HR-4560-U,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
585,1059360,4409891660,HR-4560-L,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
586,1059370,44202430000,ROL-KIT-1010,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
587,1059381,4409855730,D-4560,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
588,1059401,44202940000,GEAR-H/R-320,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
589,1059402,4409890630,BL-2060D,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
590,1059408,4409890890,OD-2460/2570,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
591,1059669,4408691620,ASM-HINGE-770-L,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
592,1059764,4408693740,ASM-CLU-OW-R4-3,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
593,1059783,4409894040,OD-FC22,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
594,1059818,4409892640,OD-6570,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
595,1059820,4409892740,BL-6570D,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
596,1059824,4409892780,SR-6570L,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
597,1060198,454053391E,HEAT INSULATING SLEE,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
598,1060199,454053391KC,HEAT INSULATING SLEEVE,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
599,1060200,454075040KC,BEARING,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
600,1060253,45040596EF,CBL 3.9 INCH RIBBON LVD VIDEO,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
601,1060300,44299034000,OD-FC31,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
602,1060306,44299061000,HR-FC31-L,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
603,1060565,44430000001,SENSOR;GP1A73A,4006,NON RICOH,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
604,1060619,44442028106,SENSOR ; KH0698-20,4006,NON RICOH,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
606,1060666,44433006000,SENSOR PS - 117 ND1,4006,NON RICOH,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
605,111,NUKB390148,C7780C HP DESIGNJET 800PSEN 96MB 42,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
607,1060938,44218970000,EPU-KIT-FC31,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
608,114,NUK4800039,DEV 5455/5470 REFER TO A2929640,3000,TONER,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
609,1060958,44219870000,THMS-HTR-314,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
610,116,NUK72620200,*SEE BOX 204*HEAT ROLLER 2115/2217,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
611,124,NUK5625,LANIER 5625 COLOUR COP CCR061,CL_61,COLOR COPIER 1-19 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
612,1062133,4582301401KC,ROLLER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
613,1062369,6C4283,BLOCK - ADJUSTING, FRONT,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
614,1002,NUK6625,LANIER 6625 COPIER TOSHIBA 2540,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
615,1062395,5C0757,BELT - TIMINGHTD, 3MM,4111501, 95G,120,4006,NON RICOH,Y,29-05-2019,31-12-9999
616,1013,NUK284310,TETRIS CASH MANAGER MAX 6 PAYCONS,3099,OTHER SUPPLY,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
617,1062401,5C0694,STRAP - IDLER ROLLER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
618,1016,NIE02077,8.6 X 4.25 MANILLA ENV ( 500),4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
619,1062430,5C0511,CLIP - SOLENOID, SMALL,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
620,1019,NUKCMRA07,CMRA07 A0 57A0 COPIER 230V *EXPORT,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
621,1023,NUKCOL14,14 STATION COLLATOR A3 **EXPORT,OTHER,OTHER MACHINE,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
622,1062435,5C0566,FLANGE - VT PULLEY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
623,1024,NUKCL001E1050001,PLANET PRESS CARE PRINT LIC 1-50PPM,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
624,1028,NUKCI000E1050001,PLANET PRESS CARE PLANETPRESS IMAGE,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
625,1062436,5C0567,GEAR - 20T,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
626,1033,NIEQ5569B,HP7410 HP OFFICE JET,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
627,1062443,5C0601,LINK - SOLENOID, DIVERTER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
628,1034,NIEKF01133,MULTI PURPOSE 24 PER SHEET BUTT P100,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
629,1062450,5C0626,GEAR - 28T, INVERTER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
630,1037,NIEKFYPM08,YEAR PLANNER MOUNTED 08,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
631,1062451,5C0629,GEAR - 19T, INVERTER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
632,1039,NIE400173,PKT (200) A/4 PL-GREEN BOARDS,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
633,1062500,6LA04042000,ASYS-ROL-SPT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
634,1040,NIE3M70755,POST IT INDEX 25MM,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
635,1062539,5C1960,CARRIAGE AY - LOWER NIP,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
636,1044,NUKBT CF55 FAX,# BRITISH TELECOM CF55 THERMAL FAX,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
637,1062544,5C1999,IDLER AY - E/C DRIVE MODUL,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
638,1048,NUKCD113CYN,REFER TO A2579660,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
639,1062561,5C0828,BELT - DRIVE, DEVELOPER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
640,1052,NUKMURATA F50,# MURATA F50 THERMAL FAX MACHINE,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
641,1062564,5C0865,BELT - DRIVE, FUSER,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
642,1053,NUKNEFAX 415M,# NEFAX 415M PLAIN PAPER FAX MACHINE,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
643,1062566,5C1716,CIRCUIT BREAKER - POST CON,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
884,11473,402444,CT165BLKXRIC TONER BLACK,3000,TONER,4111401,SUPPLY,220,COLOUR PRINTER,Y,29-05-2019,31-12-9999
644,1064,NUKFAX110,FAX110 FACSIMILE M/C,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
645,1062583,5C1823,BELT - TIMING,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
646,1065,NUKHARRIS/3M 2127,# HARRIS/3M LANIER 2127 THERMAL FAX,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
648,1066,NUKGX3000PDI,GX3000 GELSPRINTER PDI,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
647,1062659,6LA09004000,FEED-ROLLER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
649,1062736,6LA14688000,FR-KIT-8110,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
650,1068,NUKK4045,KONICA K4045 COPIER,BW_03,B&W COPIER 40-59 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
651,1062834,6LA23075000,TB. CleaningBL,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
652,1069,NUKK4155,KONICA K4155 COPIER,BW_04,B&W COPIER 60-89 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
653,1062837,6LA27061000,Dr. Clean Roller,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
654,1070,NUKITT 3531,# ITT 3531 THERMAL FAX MACHINE,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
655,1062839,6LA27228000,DEV-YELLOW-/3511/4511,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
656,1071,NUKM1215,1215 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
657,1062877,5E0700,FEED MODULE AY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
658,1062884,6LE69849000,ASM-DRV-TRAY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
659,1062895,5E0832,CARRIAGE LEFT LINIT SWITCH,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
660,1073,NUKLR135A,000-1535 RECYC 5635 PS360 PCL,BW_02,B&W COPIER 20-39 CPM,4111102,MACHINE REFURBISHED,120,B/W MFP,Y,29-05-2019,31-12-9999
662,1074,NUKLR145B,PLEASE USE LR145A PLUS SORTER,BW_03,B&W COPIER 40-59 CPM,4111102,MACHINE REFURBISHED,120,B/W MFP,Y,29-05-2019,31-12-9999
661,1062909,5E0914,AIR DAM ASSEMBLEY,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
663,1082,NUKB390666,HP C5019A BLACK PRINTHEAD/ CLEANER,3099,OTHER SUPPLY,4111401,SUPPLY,210,B/W PRINTER,Y,29-05-2019,31-12-9999
664,1084,NIE201448,PRIMING CLEANING PADS,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
665,1062946,6LE82806000,FU-KIT-3520,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
666,1090,NUK3905,BABS GUILLOTINE,OTHER,OTHER MACHINE,4111101,MACHINE,120,B/W MFP,Y,29-05-2019,31-12-9999
667,1062949,6LA51037000,SPE-SCRAPER-L,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
668,1095,NUKB0045125R,REFER TO B0045125,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
669,1062961,6LE94750000,BL-FC35D,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
670,1097,NUK027257,T HANDLE HEX SET,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
671,1098,NUK2161137,LANIER PLEASE USE ST33,3099,OTHER SUPPLY,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
672,1062970,6LA47817000,EPU-KIT-3511,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
673,1101,NUK5621,XEROX 5621 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
674,1062980,6LA47970000,DEV-KIT-CLR-/3511/4511,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
675,1102,NUK3320PDI,FAX 3320L PDI,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
676,1062981,6LE70088000,K-ACT-EXIT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
677,1105,NUKAC4506,DWP AFICIO 4506 AC4506,CL_61,COLOR COPIER 1-19 CPM,4111101,MACHINE,140,COLOUR MFP,Y,29-05-2019,31-12-9999
678,1120,NUK72120351GOR,HEAT ROLLER (K). 65420090 38012578,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
679,1062982,6LA47971000,DF-KIT-3015,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
680,1127,NUK930426,RISO GR3770 BLUE INK,3006,INK,4111401,SUPPLY,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
681,1129,NUK5815,XEROX 5815 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
682,1138,NUKAR287,SHARP AR287 COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
683,1140,NUK817137,CM6 FOR SILVER /SILVER V/PLATINUM /TITANIUM SERIES,3006,INK,4111401,SUPPLY,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
684,1145,NUK020614408,PLATEN GLASS TEMPLATE,3099,OTHER SUPPLY,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
685,1149,NUK4791183,LANIER PLEASE USE SR750,3099,OTHER SUPPLY,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
686,1153,NUK140900,140900 TOP INSERT CCM7000,3099,OTHER SUPPLY,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
687,1154,NUK253055,253055 RICOH 4P KEYCARD CABLE SET,3099,OTHER SUPPLY,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
689,1155,NUK355NP,HAMADA 355NP,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
688,1062996,6LA48013000,KIT-DRV-DRUM-3511,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
690,1156,NUK4810413,LANIER PLEASE USE DIF4510FW,3099,OTHER SUPPLY,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
691,1165,NUKB390159,H5505A HP 5500 SUPPORT PCK 60 PLOT,3099,OTHER SUPPLY,4111401,SUPPLY,210,B/W PRINTER,Y,29-05-2019,31-12-9999
692,1167,NUK260115,260115 PAYCON DOCUPRO MIFARE SVC,1099,OTHER OPTION,4111201,OPTION,120,B/W MFP,Y,29-05-2019,31-12-9999
693,1063041,5E9109,TIMING BELT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
694,1178,NIE3M20190,TARTAN POST-IT NOTES,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
695,1063218,5251430,NVRAM HOST ID CHIP - U10/30/60,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
696,1180,NUKB390797,SMART LF STAND CX40C,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
697,1063300,5404177,ULTRA 60 HD - 7200RPM 18.2GB,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
698,1193,NIE3M58654,LASER FILM CLEAR FOR HP,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
699,1063439,55VA85521KC,PHOTO SENSOR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
700,1063492,55VAR74900KC,FEEDING ROLLER ASSY/B,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
702,1063497,55VA40130KC,FEEDING ROLLER/A,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
701,1205,NUK768579,HPC92274A BLACK TONER,3099,OTHER SUPPLY,4111401,SUPPLY,210,B/W PRINTER,Y,29-05-2019,31-12-9999
703,1063583,56AA80112KC,MOTOR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
704,1063594,56AA80072KC,DC BRUSHLESS MOTOR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
705,1063595,56AA80082KC,DC BRUSHLESS MOTOR/15,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
706,1206,NUK888498,LANIER PLEASE USE DT432CYN,3000,TONER,4111401,SUPPLY,120,B/W MFP,Y,29-05-2019,31-12-9999
707,1063642,56AAR72000KC,FEED ROLLER UNIT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
708,1063644,56AA15490KC,PULLEY GUIDE PLATE,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
709,1209,NUKB0706880,HDD UNIT 40GB BELL C2 *ORDER 2**,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
710,1063670,56AA85521KC,PHOTO SENSOR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
711,1217,NUKAUDIT+FIELDDESK,NRG CONSULTING INFO,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
712,1063676,56UA40600,MULTI FEED FEEDING ROLLER,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
713,1223,NUKNEFAX 400,# NEC NEFAX 400 THERMAL FAX MACHINE,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
714,1063678,56UA85510E,Paper Conpensating Sensor,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
715,1224,NUK6112,LANIER 6112 COPIER TOSHIBA 1210,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
716,1063865,5C1330,TENSIONER AY - BELT,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
717,1231,NUKCM7000,CM7000 PAYMATIC MULTI COIN 142115,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
718,1063869,5C1343,GEAR AY - 28T + 30T COMBO,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
719,1246,NUKCMR080,MODEL 2508 GESTETNER COPIER CMR080,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
720,1063954,5C1366,BELT - TIMING, 3MM-133G,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
721,1249,NUKK250Z,KONICA K250Z COPIER,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
722,1063958,5C1388,HOLDER - F-SENSOR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
723,1063968,5C1457,HINGE - MALE, SHORT,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
724,1250,NUK770270,EPSON C1100 ACULASER YLW C135050187,3099,OTHER SUPPLY,4111401,SUPPLY,210,B/W PRINTER,Y,29-05-2019,31-12-9999
725,1064366,6AG00000843,PS-ZT281C-EY(1),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
726,1064438,6AG00002004,T-FC31 EKN BLACK TONER 211/311,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
727,1263,NUKC231-5890,REFER TO C264-5890,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
728,1064450,6AK00000036,TONER-BLACK-/3511/4511,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
729,1268,NUKPF11,PF11 PLAIN PAPER COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
730,1064453,6AR00000230,TONER BAG TB-281CE,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
731,1278,NUKDSC232,DSC232 COLOUR COPIER CCR101,CL_62,COLOR COPIER 20-39 CPM,4111101,MACHINE,130,B TO C MFP,Y,29-05-2019,31-12-9999
732,1064454,6A000000041,STAPLE-2000 (3CARTR/5000),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
733,10035,NUKR4027,RICOH R4027 COPIER 2627,BW_02,B&W COPIER 20-39 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
734,1064465,6BC66084576,TONERBAG TB-1350E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
735,10037,NUKP391,NASHUATEC PLAIN PAPER FAX,FP_TO,FAX PLAIN PAPER TONER PRINTING,4111101,MACHINE,510,FACSIMILE,Y,29-05-2019,31-12-9999
736,1064466,6BC66089164,TONERBAG TB-2460E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
737,10113,NUK953156,COMB BIND PUNCHING FOR COVERS,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
738,1064530,49022009302,ELEVATOR MOTOR ASS'Y,4006,NON RICOH,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
739,10167,NUKRR8145DZ,RR8145DZ PPC COPIER,BW_04,B&W COPIER 60-89 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
740,1064536,49051003100,PAPER FEED CLUTCH,4006,NON RICOH,4111501,PART,410,DIGITAL DUPLICATOR,Y,29-05-2019,31-12-9999
741,10184,NUKM8112,8112 (240V) PHOTOCOPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
742,1064545,6B000000013,E-STUDIO 161 TONER/ T-1620E,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
743,1064566,5C0314,POWER SUPPLY - PLUG-IN,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
744,1064569,5C0300,POWER SUPPLY - HV, PRE-CLE,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
745,10185,NUKVB161,VB161 PUNCH/BINDER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
746,1064575,5C0304,POWER SUPPLY - HV, TONING,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
747,10210,NUK333174,CABINET FOR 8045/8145,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
748,1064605,6LA33358000,WIRE-CHARGER-373,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
749,10267,NUK956482,WINDOW CUTTING 200 SHEETS,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
750,1064652,5C0337,CABLE - HV,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
751,10305,NUKFRA071511,**SEE BOX 31** REG SHEET PM10,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
752,1064663,5C0362,GUIDE AY - CROSSTRACK, SMA,120,4006,NON RICOH,4111501,PART,Y,29-05-2019,31-12-9999
753,1064707,65AA77160KC,FIXING DRIVE GEAR/A (10/SET),4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
754,10335,NUKDIGME6,8 M/B MEMORY DIGML12 / 16A,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
755,1064715,65AA76540KC,PAPER EXIT DRIVING PULLEY/1,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
756,10336,NUK2513Z,GESTETNER 2513Z COPIER,BW_01,B&W COPIER 1-19 CPM,4111101,MACHINE,110,ANALOGUE COPIER,Y,29-05-2019,31-12-9999
757,1064726,6C4084,BUCKET AY - IQE,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
758,10396,NUK956478,WINDOW CUTTING 1000 SHEETS,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
759,1064748,6C4152,KICKER AY-W/O MTR,4006,NON RICOH,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
760,10400,NUK956480,WINDOW CUTTING 400 SHEETS PER SHEET,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
761,10424,NUK925306,INSTALLATION CHARGE MACHINES,4099,OTHER PART,4111501,PART,120,B/W MFP,Y,29-05-2019,31-12-9999
